study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	mean_unit	value_unit
Devineni2015c		moderate_hepatic	8.0	CAN300	concentration	M7	plasma	LC MS/MS	M7_CAN300_moderate_hepatic	0.0	hr		0.0	42.105263157895	6.784605729599582e-05	2.398720359538479e-05		mole/meter^3	ng/ml
Devineni2015c		moderate_hepatic	8.0	CAN300	concentration	M7	plasma	LC MS/MS	M7_CAN300_moderate_hepatic	0.5	hr		5.653838107999694e-05	91.2280701754389	9.046140972799356e-05	3.19829381271795e-05		mole/meter^3	ng/ml
Devineni2015c		moderate_hepatic	8.0	CAN300	concentration	M7	plasma	LC MS/MS	M7_CAN300_moderate_hepatic	1.0	hr		0.0013116904410559102	1803.50877192982	0.0015943823464558847	0.0005636992844915372		mole/meter^3	ng/ml
Devineni2015c		moderate_hepatic	8.0	CAN300	concentration	M7	plasma	LC MS/MS	M7_CAN300_moderate_hepatic	1.5	hr		0.0027364576442718016	3221.05263157894	0.0024537657388718336	0.000867537196699747		mole/meter^3	ng/ml
Devineni2015c		moderate_hepatic	8.0	CAN300	concentration	M7	plasma	LC MS/MS	M7_CAN300_moderate_hepatic	2.0	hr		0.003720225475063745	3747.4	0.0023181245088228163	0.0008195807799116741		mole/meter^3	ng/ml
Devineni2015c		moderate_hepatic	8.0	CAN300	concentration	M7	plasma	LC MS/MS	M7_CAN300_moderate_hepatic	3.0	hr		0.003968994351815727	3389.47368421052	0.0014926132605118916	0.0005277184790984611		mole/meter^3	ng/ml
Devineni2015c		moderate_hepatic	8.0	CAN300	concentration	M7	plasma	LC MS/MS	M7_CAN300_moderate_hepatic	4.0	hr		0.0037767638561437317	3038.59649122807	0.001119459945383935	0.0003957888593238511		mole/meter^3	ng/ml
Devineni2015c		moderate_hepatic	8.0	CAN300	concentration	M7	plasma	LC MS/MS	M7_CAN300_moderate_hepatic	5.0	hr		0.0035845333604717536	2870.17543859649	0.0010403062118719303	0.0003678037884625653		mole/meter^3	ng/ml
Devineni2015c		moderate_hepatic	8.0	CAN300	concentration	M7	plasma	LC MS/MS	M7_CAN300_moderate_hepatic	6.0	hr		0.003132226311831776	2540.35087719298	0.000961152478359942	0.0003398187176012859		mole/meter^3	ng/ml
Devineni2015c		moderate_hepatic	8.0	CAN300	concentration	M7	plasma	LC MS/MS	M7_CAN300_moderate_hepatic	8.0	hr		0.002532919472383822	2028.07017543859	0.0007349989540399452	0.0002598613722833322		mole/meter^3	ng/ml
Devineni2015c		moderate_hepatic	8.0	CAN300	concentration	M7	plasma	LC MS/MS	M7_CAN300_moderate_hepatic	12.0	hr		0.0016848437561838704	1508.77192982456	0.0007463066302559619	0.00026385923954923626		mole/meter^3	ng/ml
Devineni2015c		moderate_hepatic	8.0	CAN300	concentration	M7	plasma	LC MS/MS	M7_CAN300_moderate_hepatic	16.0	hr		0.0011873060026799179	982.456140350876	0.0003957686675599726	0.00013992535430641057		mole/meter^3	ng/ml
Devineni2015c		moderate_hepatic	8.0	CAN300	concentration	M7	plasma	LC MS/MS	M7_CAN300_moderate_hepatic	24.0	hr		0.00087069106863194	701.754385964912	0.0002600765529679826	9.195094711564132e-05		mole/meter^3	ng/ml
