study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	mean_unit	value_unit
Devineni2015c		normal_renal	8.0	CAN200	concentration	M7	plasma	LC MS/MS	M7_CAN200_normal_renal	0.0	hr		1.1367537064401435e-05	21.1528647775649	2.2717001732835e-05	8.031672986757074e-06		mole/meter^3	ng/ml
Devineni2015c		normal_renal	8.0	CAN200	concentration	M7	plasma	LC MS/MS	M7_CAN200_normal_renal	0.5	hr		7.93378183032156e-05	112.729291558482	0.0001023078335796107	3.617128144632372e-05		mole/meter^3	ng/ml
Devineni2015c		normal_renal	8.0	CAN200	concentration	M7	plasma	LC MS/MS	M7_CAN200_normal_renal	1.0	hr		0.000624726583850912	782.779369788191	0.0006366001480024412	0.00022507214077844342		mole/meter^3	ng/ml
Devineni2015c		normal_renal	8.0	CAN200	concentration	M7	plasma	LC MS/MS	M7_CAN200_normal_renal	1.5	hr		0.0011701334217945796	1248.24333645504	0.0008412158151616566	0.0002974147036710876		mole/meter^3	ng/ml
Devineni2015c		normal_renal	8.0	CAN200	concentration	M7	plasma	LC MS/MS	M7_CAN200_normal_renal	2.0	hr		0.0014654725167173863	1459.72712131493	0.0008866498186273285	0.00031347804964460365		mole/meter^3	ng/ml
Devineni2015c		normal_renal	8.0	CAN200	concentration	M7	plasma	LC MS/MS	M7_CAN200_normal_renal	3.0	hr		0.0015559248585414389	1346.56041632785	0.0006138470014776555	0.0002170276886779391		mole/meter^3	ng/ml
Devineni2015c		normal_renal	8.0	CAN200	concentration	M7	plasma	LC MS/MS	M7_CAN200_normal_renal	4.0	hr		0.0015440874391818465	1628.45654746216	0.0010799160211181211	0.00038180797082230906		mole/meter^3	ng/ml
Devineni2015c		normal_renal	8.0	CAN200	concentration	M7	plasma	LC MS/MS	M7_CAN200_normal_renal	5.0	hr		0.0014640447974358475	1176.65333864211	0.0004319483360512778	0.00015271679877205206		mole/meter^3	ng/ml
Devineni2015c		normal_renal	8.0	CAN200	concentration	M7	plasma	LC MS/MS	M7_CAN200_normal_renal	6.0	hr		0.0013498995444966451	1091.71662339264	0.000409231334318437	0.00014468512578529294		mole/meter^3	ng/ml
Devineni2015c		normal_renal	8.0	CAN200	concentration	M7	plasma	LC MS/MS	M7_CAN200_normal_renal	8.0	hr		0.0009738310567810231	801.890971898991	0.0003182910378032356	0.00011253287561078585		mole/meter^3	ng/ml
Devineni2015c		normal_renal	8.0	CAN200	concentration	M7	plasma	LC MS/MS	M7_CAN200_normal_renal	12.0	hr		0.0006990944932626942	574.951912562177	0.0002273507412880261	8.038062543627586e-05		mole/meter^3	ng/ml
Devineni2015c		normal_renal	8.0	CAN200	concentration	M7	plasma	LC MS/MS	M7_CAN200_normal_renal	24.0	hr		0.00027282088954563166	317.472423326473	0.0002387363507483951	8.44060462649602e-05		mole/meter^3	ng/ml
